# [-6.45306258e+06 -1.19390257e+06 -8.56858164e+04  1.83609046e+03
# -9.56878337e+03 -4.95077925e+03]
# 2022-06-16T21:44:43.373

2022-06-18T19:20:00.000   RANGE       Fucino        282945469.3460493
2022-06-19T09:20:00.000   RANGE       Fucino        320511657.0277008
2022-06-19T10:00:00.000   RANGE       Fucino        321592287.09355444
2022-06-19T10:40:00.000   RANGE       Fucino        322681585.2388116
2022-06-19T11:20:00.000   RANGE       Fucino        323792470.30875653
2022-06-19T12:00:00.000   RANGE       Fucino        324936493.3475662
2022-06-19T12:40:00.000   RANGE       Fucino        326123592.49262166
2022-06-19T13:20:00.000   RANGE       Fucino        327361931.7419727
2022-06-19T14:00:00.000   RANGE       Fucino        328657353.5114417
2022-06-19T14:40:00.000   RANGE       Fucino        330013292.33762205
2022-06-19T15:20:00.000   RANGE       Fucino        331430766.9195225
2022-06-19T16:00:00.000   RANGE       Fucino        332908271.443834
2022-06-19T16:40:00.000   RANGE       Fucino        334441793.7409909
2022-06-19T17:20:00.000   RANGE       Fucino        336025080.16826785
2022-06-19T18:00:00.000   RANGE       Fucino        337649769.7344626
2022-06-19T18:40:00.000   RANGE       Fucino        339305436.2351909
2022-06-19T19:20:00.000   RANGE       Fucino        340980484.3206076
2022-06-20T10:00:00.000   RANGE       Fucino        363739413.6492939
2022-06-20T10:40:00.000   RANGE       Fucino        364155547.15073025
2022-06-20T11:20:00.000   RANGE       Fucino        364595819.64194673
2022-06-20T12:00:00.000   RANGE       Fucino        365071992.2518981
2022-06-20T12:40:00.000   RANGE       Fucino        365594298.993039
2022-06-20T13:20:00.000   RANGE       Fucino        366170885.9131705
2022-06-20T14:00:00.000   RANGE       Fucino        366807929.9127682
2022-06-20T14:40:00.000   RANGE       Fucino        367509265.418745
2022-06-20T15:20:00.000   RANGE       Fucino        368276176.852324
2022-06-20T16:00:00.000   RANGE       Fucino        369107359.08034295
2022-06-20T16:40:00.000   RANGE       Fucino        369999148.61121976
2022-06-20T17:20:00.000   RANGE       Fucino        370945427.3887356
2022-06-20T18:00:00.000   RANGE       Fucino        371938035.4980464
